Jezic, Zdravko   (YUG)
Ji , Seong-Hwan   (KOR)
Ji , Xinpeng   (CHN)
Jia, Tian   (CHN)
Jia , Zhanbo   (CHN)
Jian, Qiu   (CHN)
Jian, Yin   (CHN)
Jiang , Cuihua   (CHN)
Jiang , Ying   (CHN)
Jiang , Yonghua   (CHN)
Jiangang , Xiao   (CHN)
Jianshuang, Sui   (CHN)
Jiao, Wang   (CHN)
Jiao , Zhimin   (CHN)
Jiawei, Li   (SIN)
Jiaying, Pang   (CHN)
Jie, Wang   (CHN)
Jie, Zheng   (CHN)
Jigjid, Munkbat   (MGL)
Jiles, Pamela   (USA)
Jiman, Hwang   (KOR)
Jimenez, Juan Antonio   (ESP)
Jimenez, Soraya   (MEX)
Jimenez, Toni   (ESP)
Jiménez, Andrés   (ESP)
Jiménez, Carlos   (ESP)
Jin, Chen   (CHN)
Jin , Deok-San   (KOR)
Jin , Jong-Oh   (KOR)
Jin, Kab-Yong   (KOR)
Jin , Pil-Jung   (KOR)
Jin , Won-Sim   (KOR)
Jinbo, Rei   (JPN)
Jindra, Alfréd   (CZE)
Jindra, Jan   (CZE)
Jing, Du   (CHN)
Jing, Zhao   (CHN)
Jingjing, Guo   (CHN)
Jingyu, Wu   (CHN)
Jingzhi, Tang   (CHN)
Jinhee, Yoon   (KOR)
Jipcho, Ben   (KEN)
Jiras, Marek   (CZR)
Jirík, Jaroslav   (CZE)
Jirka, David   (CZR)
Jirov, Vassili   (KAZ)
Jo , Hea-Jung   (KOR)
Jo , Seok-Hwan   (KOR)
Joachim, John   (USA)
João , Paulo   (BRA)
Job, Brian   (USA)
Jobier, Henri   (FRA)
Jobst, Rolf   (GDR)
Jochim, Alfred   (USA)
Jochum-Beiser, Trude   (AUT)
Joergensen, Silje   (NOR)
Johannesen, Knut   (NOR)
Johannessen, Herman Horn   (NOR)
Johannessen, Otto   (NOR)
Johannessen, Sigge   (NOR)
Johannesson, Konrad   (CAN)
Johannpeter, André   (BRA)
Johansen, Arne   (NOR)
Johansen, Gotfred   (DEN)
Johansen, Hjalmar   (DEN)
Johansen, Jan   (NOR)
Johansen, John   (NOR)
Johansen, Sigvart   (NOR)
Johansen, Thorstein   (NOR)
Johansen, Tippen   (NOR)
Johansen, Wilhelm   (NOR)
Johanson, Claes   (SWE)
Johanson, Greta   (SWE)
Johanson, Thomas   (FIN)
Johansson, Bernt   (SWE)
Johansson, Björn   (SWE)
Johansson, Emma   (SWE)
Johansson, Erik   (SWE)
Johansson, Gösta   (SWE)
Johansson, Gustaf   (SWE)
Johansson, Henry   (SWE)
Johansson, Hjalmar   (SWE)
Johansson, Hugo   (SWE)
Johansson, Ingemar   (SWE)
Johansson, Ingo   (SWE)
Johansson, Irma   (SWE)
Johansson, Ivar   (SWE)
Johansson, Kent-Olle   (SWE)
Johansson, Lennart   (SWE)
Johansson, Mauritz   (SWE)
Johansson, Mikael   (SWE)
Johansson, Nils   (SWE)
Johansson, Nils   (SWE)
Johansson, Per   (SWE)
Johansson, Richard   (SWE)
Johansson, Roger   (SWE)
Johansson, Rune   (SWE)
Johansson, Sven   (SWE)
Johansson, Sven   (SWE)
Johansson, Sven   (SWE)
Johansson, Thomas   (SWE)
Johansson, Tomas   (SWE)
Johansson, Ture   (SWE)
Johansson, Ulf   (SWE)
Johansson-Jaale, Pekka   (FIN)
Johin,    (FRA)
John, Sabine   (GDR)
Jöhncke, Louise   (SWE)
Johns, Helen   (USA)
Johnsen, Erik   (NOR)
Johnsen, Robert   (DEN)
Johnsen, Vibeke   (NOR)
Johnson,    (USA)
Johnson, Albert   (CAN)
Johnson, Allen   (USA)
Johnson, Ben   (CAN)
Johnson, Bill   (USA)
Johnson, Bjarne   (NOR)
Johnson, Carl   (USA)
Johnson, Charles   (USA)
Johnson, Chris   (CAN)
Johnson, Cornelius   (USA)
Johnson, Courtney   (USA)
Johnson, Dave   (USA)
Johnson, Derek   (GBR)
Johnson, Earle   (USA)
Johnson, Earvin   (USA)
Johnson, Emma   (AUS)
Johnson, Ernest   (GBR)
Johnson, Folke   (SWE)
Johnson, Francis   (USA)
Johnson, Greg   (CAN)
Johnson, H H   (GBR)
Johnson, Hugo   (SWE)
Johnson, James   (GBR)
Johnson, Jan   (USA)
Johnson, Jenna   (USA)
Johnson, Kate   (USA)
Johnson, Kathryn   (GBR)
Johnson, Kathy   (USA)
Johnson, Lawrence   (USA)
Johnson, Léon   (FRA)
Johnson, Mark   (USA)
Johnson, Marvin   (USA)
Johnson, Michael   (USA)
Johnson, Nancy   (USA)
Johnson, Paul   (USA)
Johnson, Philip   (USA)
Johnson, Phyllis   (GBR)
Johnson, Rafer   (USA)
Johnson, Richard   (USA)
Johnson, Scott   (USA)
Johnson, Shannon   (USA)
Johnson, Shawn   (USA)
Johnson, Sheryl   (USA)
Johnson, Sidney   (USA)
Johnson, Sonja   (AUS)
Johnson, Sven   (SWE)
Johnson, Tiny   (GBR)
Johnson, Victor   (GBR)
Johnson, Wilfrid   (GBR)
Johnsson, Anders   (SWE)
Johnsson, Georg   (SWE)
Johnsson, Gustaf   (SWE)
Johnsson, Rolf   (SWE)
Johnston, Donald   (USA)
Johnston, Greg   (NZL)
Johnston, Harry   (GBR)
Johnston, Larry   (CAN)
Johnstone, Banner   (GBR)
Johnstone, Robin   (GBR)
Joines, Jennifer   (USA)
Jojima, Kenji   (JPN)
Jokanovic, Rajko   (YUF)
Jokic, Predrag   (YUF)
Jokiel, Jerzy   (POL)
Jokielowa, Dorota   (POL)
Jokinen, Jussi   (FIN)
Jokinen, Olli   (FIN)
Jolly, Allison   (USA)
Joly, Henri   (FRA)
Jolyot, Pascal   (FRA)
Jon , Chol-Ho   (PRK)
Jonath, Arthur   (GER)
Jones, Alfred   (USA)
Jones, Barbara   (USA)
Jones, Ben   (GBR)
Jones, Ben   (GBR)
Jones, Brenda   (AUS)
Jones, Carolyn   (USA)
Jones, Chris   (GBR)
Jones, Cullen   (USA)
Jones, David   (GBR)
Jones, Dwight   (USA)
Jones, E J   (GBR)
Jones, Earl   (USA)
Jones, Edward   (GBR)
Jones, Esther   (USA)
Jones, Harry   (CAN)
Jones, Hayes   (USA)
Jones, J H   (GBR)
Jones, Jacque   (USA)
Jones, John   (USA)
Jones, K C   (USA)
Jones, Kenneth   (GBR)
Jones, Leisel   (AUS)
Jones, Lou   (USA)
Jones, Marcia   (USA)
Jones, Marion   (USA)
Jones, Marion   (USA)
Jones, Megan   (AUS)
Jones, Michellie   (AUS)
Jones, Nate   (USA)
Jones, Orus   (USA)
Jones, Patricia   (CAN)
Jones, Randy   (USA)
Jones, Robert   (USA)
Jones, Roy   (USA)
Jones, Sam   (USA)
Jones, Steffi   (GER)
Jones, Wallace   (USA)
Jones, Walter   (GBR)
Jones, William   (URU)
Jones, Zeke   (USA)
Jong , Ok-Jin   (PRK)
Jong , Yeu-Jeng   (TPE)
JongAe, O   (PRK)
Jongjohor, Somjit   (THA)
Jonke, Arnold   (AUT)
Jonquères d'Oriola, Pierre   (FRA)
Jonsson, Adolf   (SWE)
Jonsson, Carl   (SWE)
Jonsson, Gustaf   (SWE)
Jonsson, Henry   (SWE)
Jonsson, Jonas   (SWE)
Jonsson, Niklas   (SWE)
Jonsson, Sven-Olof   (SWE)
Jonsson, Tomas   (SWE)
Jönsson, Gösta   (SWE)
Jönsson, Jan   (SWE)
Jönsson, Jörgen   (SWE)
Jönsson, Kenny   (SWE)
Joo, Hyun-Jung   (KOR)
Joo , Min-Jin   (KOR)
Joós, István   (HUN)
Jordan, Michael   (USA)
Jordan, Shaun   (USA)
Jordan, T H   (FRA)
Jordan, William   (USA)
Jordet, Olav   (NOR)
Jorgensen, Casper   (DEN)
Jorgensen, Daniel   (USA)
Jorgensen, Janel   (USA)
Jørgensen, Aage   (DEN)
Jørgensen, Alfred   (DEN)
Jørgensen, Alfred   (DEN)
Jørgensen, Arne   (DEN)
Jørgensen, Emil   (DEN)
Jørgensen, Harry   (DEN)
Jørgensen, Morten   (DEN)
Jørgensen, Orla   (DEN)
Jørgensen, Paul   (DEN)
Jørgensen, Per   (DEN)
Jørgensen, Peter   (DEN)
Jørgensen, Poul   (DEN)
Jørgensen, Rikke   (DEN)
Jørgensen, Sigurd   (NOR)
Jørgensen, Viktor   (DEN)
Jörger, Hans   (GER)
Jorginho,    (BRA)
Jose, J T   (GBR)
José , Mari   (ESP)
Josefsson, Enar   (SWE)
Joseph, Curtis   (CAN)
Joseph, Fabian   (CAN)
Josephson, Karen   (USA)
Josephson, Sarah   (USA)
Josipovic, Anton   (YUG)
Josland, Claudie   (FRA)
Jossinet, Frederique   (FRA)
Jourdant, Fernand   (FRA)
Jousseaume, André   (FRA)
Jovaisa, Sergejus   (LTU)
Jovanovic, Mirodrag   (YUG)
Jovanovski, Ed   (CAN)
Jovic, Bozidar   (CRO)
Joy, Greg   (CAN)
Joyce, Dick   (NZL)
Joyce, Kara Lynn   (USA)
Joyce, Kara Lynn   (USA)
Joyce, Kevin   (USA)
Joyce, Rebecca   (AUS)
Joyner, Al   (USA)
Joyner-Kersee, Jackie   (USA)
Józwiakowska, Jaroslawa   (POL)
Juan, Li   (CHN)
Juanjuan, Zhang   (CHN)
Juantorena, Alberto   (CUB)
Juarez, Ricardo   (USA)
Judd, Queenie   (GBR)
Juell, Claus   (NOR)
Jufresa, Ramón   (ESP)
Juhász, István   (HUN)
Juhász, Péter   (HUN)
Juhász-Nagy, Katalin   (HUN)
Juhl, Christian   (DEN)
Juhlin, Patrik   (SWE)
Jukes, Hamilton   (GBR)
Jukic, Mirna   (AUT)
Jukna, Zigmas   (URS)
Julen, Max   (SUI)
Julian, Cyril   (FRA)
Juliana,    (BRA)
Julich, Bobby   (USA)
Julie, Bruno   (MRI)
Julin, Harald   (SWE)
Julin-Mauroy, Magda   (SWE)
Julio Rocha, Jorge   (COL)
Jumonji, Takanobu   (JPN)
Jun , Mi-Jin   (KOR)
Junaid, Khawaja Muhammad   (PAK)
Juneau, Joseph   (CAN)
Jung , Bu-Kyung   (KOR)
Jung , Jae-Eun   (KOR)
Jung , Ji-Hyun   (KOR)
Jung, Lovieanne   (USA)
Jung, Matthias   (GDR)
Jung , Soo-Keun   (KOR)
Jung , Sun-Yong   (KOR)
Jung , Sung-Sook   (KOR)
Jung-Hwa, An   (KOR)
Junge, Stefan   (GDR)
Jungjohann, Caren   (GER)
JungJoo, Kim   (KOR)
Juninho,    (BRA)
Junk, Bruno   (URS)
Junker, Leni   (GER)
Junxia, Huang   (CHN)
Juozaitis, Arvidas   (URS)
Jurack, Michael   (GER)
Juracka, Emil   (AUT)
Juravschi, Nikolaï   (MDA)
Jurina, Pavle   (YUG)
Juskowiak, Andrzej   (POL)
Juslén, Bertel   (FIN)
Juslén, Sigurd   (FIN)
Jussilainen, Risto   (FIN)
Justice, Andrew   (GBR)
Jusufi, Fahrudin   (YUG)
Jutila, Timo   (FIN)
Juve, Jørgen   (NOR)
Juvenal, James   (USA)
Kaaleste, Mikhail   (URS)
Kaasan, Pål   (NOR)
Kabaeva, Alina   (RUS)
Kabanov, Aleksandr   (URS)
Kabbas, Robert   (AUS)
Kaberle, Frantisek   (CZR)
Kaberle, Tomas   (CZR)
Kabos, Endre   (HUN)
Kacar, Slobodan   (YUG)
Kacar, Tadija   (YUG)
Kacharava, Vazha   (URS)
Kacic, Hrvoje   (YUG)
Kaciusyte, Lina   (URS)
Kaczmarek, Jerzy   (POL)
Kaczmarek, Zbigniew   (POL)
Kádas, Géza   (HUN)
Kadelbach, Achim   (FRG)
Kadlec, Arnold   (CZE)
Kadlec, Drahomír   (CZE)
Kadlecová, Jirina   (CZE)
Kaessmann, Werner   (FRG)
Kafelnikov, Yevgeny   (RUS)
Kagabu, Yoko   (JPN)
Kagchelland, Daan   (NED)
Kagelmann, Uwe   (GDR)
Kahanamoku, Duke   (USA)
Kahanamoku, Samuel   (USA)
Kähkönen, Heikki   (FIN)
Kahl, Helmut   (GER)
Kai, Natasha   (USA)
Kai, Qin   (CHN)
Kai, Zou   (CHN)
Kaidel, Willi   (GER)
Kainänen, Ilmari   (FIN)
Kainberger, Edi   (AUT)
Kainberger, Karl   (AUT)
Kainz, Adolf   (AUT)
Kaisarevs, Ioannis   (GRE)
Kaiser, Johannes   (FRG)
Kaiser, Natasha   (USA)
Kaiser, Otto   (AUT)
Kaiser, Willi   (GER)
Kaisheva, Rumyana   (BUL)
Kaita, Sani   (NGR)
Kajander, Väinö   (FIN)
Kajdi, János   (HUN)
Kajitani, Noboyuki   (JPN)
Kajiyama, Hiroshi   (JPN)
Kajkl, Milan   (CZE)
Kajosmaa, Ritva Marjatta   (FIN)
Kakhiashvilis, Akakide   (GRE)
Kaklamanakis, Nikolaos   (GRE)
Kakoshin, Viktor   (URS)
Kakousis, Demetrious   (GRE)
Kakousis, Periklis   (GRE)
Kalachikhin, Valery   (URS)
Kalama, Thelma   (USA)
Kalashnikov, Nikolay   (URS)
Kalashniroz, Andriy   (UKR)
Kaleb, Niksa   (CRO)
Kalediene, Birute   (URS)
Kaleemullah, Hussain   (PAK)
Kalentieva, Irina   (RUS)
Kalili, Maiola   (USA)
Kalili, Manuella   (USA)
Kalilu, Mohammed Dramani   (GHA)
Kalimbet, Irina   (URS)
Kälin, Alfred   (SUI)
Kälin, Alois   (SUI)
Kälin, Urs   (SUI)
Kalina, Milan   (YUG)
Kalinchuk, Yekaterina   (URS)
Kalinin, Sergey   (URS)
Kalinina, Ganna   (UKR)
Kalinina, Irina   (URS)
Kalisch, Viktor   (AUT)
Kaliska, Elena   (SVK)
Kalita, Ivan   (URS)
Kalitovska, Lesya   (UKR)
Källakorpi, Aulis   (FIN)
Kallies, Monika   (GDR)
Kalliomäki, Antti   (FIN)
Kalmár, János   (HUN)
Kalmykova, Maria   (RUS)
Kalnins, Juris   (URS)
Kalocsai, Margit   (HUN)
Kalt, Hans   (SUI)
Kalt, Josef   (SUI)
Kaltenbach, Karl   (GER)
Kaltenbrun, Henry   (SAF)
Kaluzinski, Alfred   (POL)
Kalyaev, Levan   (URS)
Kamachi, Takeo   (JPN)
Kamamoto, Kunishige   (JPN)
Kamata, Mitsuo   (JPN)
Kameaim, Wandee   (THA)
Kameni, Idriss Carlos   (CMR)
Kamensky, Valery   (URS)
Kaminaga, Akio   (JPN)
Kaminskaite, Leonora   (URS)
Kaminsky, Vladimir   (URS)
Kamkin, Aleksey   (URS)
Kammer, August   (USA)
Kammerer, Zoltan   (HUN)
Kammerichs, Federico   (ARG)
Kammerling, Anna-Karin   (SWE)
Kamoga, Davis   (UGA)
Kamps, Uwe   (FRG)
Kamuti, Jenõ   (HUN)
Kanaeva, Evgeniya   (RUS)
Kanakaris, Evangelos   (GRE)
Kancsal, Tamás   (HUN)
Kander, Sigurd   (SWE)
Kaneko, Makoto   (JPN)
Kaneko, Masaaki   (JPN)
Kanesaka, Katsuko   (JPN)
Kañevsky, Gisele   (BLR)
Kang , Cho-Hyun   (KOR)
Kang , Hee-Chan   (KOR)
Kang , Jae-Won   (KOR)
Kang , Jun-Ho   (KOR)
Kang , Keon-Wook   (KOR)
Kang, Min-Ho   (KOR)
Kang , Ok-Sun   (PRK)
Kang , Yong-Gyun   (PRK)
Kangasmäki, Reino   (FIN)
Kangasniemi, Kaarlo   (FIN)
Kangasniemi, Taisto   (FIN)
Kaniskina, Olga   (RUS)
Kanizsa, Tivadar   (HUN)
Kankkonen, Veikko   (FIN)
Kannenberg, Bernd   (FRG)
Kantanen, Tapio   (FIN)
Kanter, Gerd   (EST)
Kantono, Denny   (INA)
Kantor, Waldo   (ARG)
Kántor, Anikó   (HUN)
Kanygin, Igor   (URS)
Kapachinskaya, Anastasia   (RUS)
Kapanen, Niko   (FIN)
Kapanen, Sami   (FIN)
Kapheim, Ramona   (GDR)
Kapitonov, Viktor   (URS)
Kaplan, Hamit   (TUR)
Kaplaniak, Stefan   (POL)
Kaplichnyi, Vladimir   (URS)
Kaplunov, Vladimir   (URS)
Käpp, Osvald   (EST)
Kappler, Chris   (USA)
Kapranov, Vadim   (URS)
Kapsazov, Velik   (BUL)
Kaptyukh, Vasiliy   (BLR)
Kapus, Franz   (SUI)
Kapustin, Denis   (RUS)
Kapustin, Sergey   (URS)
Kar, Chintamoni   (IND)
Karabatic, Nikola   (FRA)
Karabin, Dan   (CZE)
Karaboué, Daouda   (FRA)
Karabutov, Vladimir   (URS)
Karagianni, Eftychia   (GRE)
Karagyan, Ashot   (URS)
Karakalos, Telemachos   (GRE)
Karalic, Milorad   (YUG)
Karamchakov, Sergey   (URS)
Karami, Yossef   (IRI)
Karangonidis, Antonios   (GRE)
Karapataki, Angeliki   (GRE)
Karas, Tomas   (CZR)
Karas, Wladyslaw   (POL)
Karasevdas, Pantelis   (GRE)
Karasyov, Valery   (URS)
Karasyova, Olga   (URS)
Karavaeva, Irina   (RUS)
Karavayev, Oleg   (URS)
Karbarz, Marek   (POL)
Kardanov, Mourat   (RUS)
Kareeva, Anna   (RUS)
Karelin, Aleksandr   (RUS)
Kargl, Martin   (AUT)
Karhumäki, Urho   (FIN)
Karino, Ayumi   (JPN)
Kariuki, Julius   (KEN)
Kariya, Paul   (CAN)
Karjalainen, Jouko   (FIN)
Karl, Martin   (GER)
Karlberg, Ernst   (SWE)
Karle, Charles   (USA)
Karlén, Maud   (SWE)
Karlík, Bohuslav   (CZE)
Karlova, Larisa   (URS)
Karls, Tommy   (SWE)
Karlsson, Arne   (SWE)
Karlsson, Einar   (SWE)
Karlsson, Eva   (SWE)
Karlsson, Hjalmar   (SWE)
Karlsson, Jan   (SWE)
Karlsson, Jan   (SWE)
Karlsson, Lars   (SWE)
Karlsson, Nils   (SWE)
Karlstad, Geir   (NOR)
Karnagiozis, Paulos   (GRE)
Karnatz, Ulrich   (GDR)
Karnisovas, Artaras   (LTU)
Karntanov, Amiran   (GRE)
Kárpáti, György   (HUN)
Kárpáti, Károly   (HUN)
Kárpáti, Rudolf   (HUN)
Karponosov, Gennady   (URS)
Karpov, Dmitriy   (KAZ)
Karpov, Nikolay   (URS)
Karpova, Elena   (RUS)
Karpovtsev, Alexandre   (RUS)
Karppinen, Klaes   (FIN)
Karppinen, Pertti   (FIN)
Karpunina, Marina   (RUS)
Karres, Sylvia   (NED)
Karrys, George   (CAN)
Karsch, Joachim   (GER)
Karsch, Rudolf   (GER)
Karshakevich, Aleksandr   (URS)
Karsouvas, N   (GRE)
Karsten, Ekaterina   (BLR)
Karsten, Horst   (FRG)
Karstens, Gerben   (NED)
Kartashov, Anatoly   (URS)
Kartashova, Alena   (RUS)
Kartoziya, Givi   (URS)
Karvelas, Philippos   (GRE)
Karvonen, Aki   (FIN)
Karvonen, Veikko   (FIN)
Karyami, Zacharoula   (GRE)
Kasaeva, Zarema   (RUS)
Kasahara, Shigeru   (JPN)
Kasai, Masae   (JPN)
Kasai, Noriaki   (JPN)
Kasamatsu, Shigeru   (JPN)
Kasapu, Fyodor   (URS)
Kasas, Tamas   (HUN)
Kásás, Tamás   (HUN)
Kásás, Zoltán   (HUN)
Kasatonov, Aleksey   (URS)
Kasaya, Yukio   (JPN)
Kaschube, Ilse   (GDR)
Kasdaglis, Dionyssios   (GRE)
Kasdaglis, Xenophon   (GRE)
Kashima, Takehiro   (JPN)
Kashio, Seiichiro   (JPN)
Kashirin, Yuri   (URS)
Kashkarov, Igor   (URS)
Kashkarov, Yury   (URS)
Käsling, Dagmar   (GDR)
Kaspar, Felix   (AUT)
Kasparaitis, Darius   (RUS)
Kaspareit, Thies   (FRG)
Kasparková, Sarka   (CZR)
Kasperczak, Henryk   (POL)
Kasprzyk, Marian   (POL)
Kasputis, Arturas   (URS)
Kass, Danny   (USA)
Kassel, Philipp   (USA)
Kasták, Kamil   (CZE)
Kastenman, Petrus   (SWE)
Kasting, Robert   (CAN)
Kastinger, Herbert   (AUT)
Kästner, Detlef   (GDR)
Kastor, Deena   (USA)
Kasvio, Antti   (FIN)
Kataja, Erkki   (FIN)
Katanec, Srecko   (YUG)
Katayama, Hiroshi   (JPN)
Kato, Kiyomi   (JPN)
Kato, Kiyomi   (JPN)
Kato, Sawao   (JPN)
Kato, Takeshi   (JPN)
Katona, András   (HUN)
Katona, Sándor   (HUN)
Katsoulis, Mikhail   (GRE)
Katte, Adriaan   (NED)
Katter, Berndt   (FIN)
Katus, Ryszard   (POL)
Katusheva, Marita   (URS)
Katz, Elias   (FIN)
Katzenstein, Walther   (GER)
Katzer, Rudolf   (GER)
Katzur, Klaus   (GDR)
Kauder, Reinhold   (FRG)
Kaufeldt, Per   (SWE)
Kaufer, Evelyn   (GDR)
Kaufmann, Carl   (FRG)
Kaufmann, Heinz   (GER)
Kaun, Elfriede   (GER)
Kauschke, Katrin   (GER)
Kaushik, Hari Pal   (IND)
Kaushik, Maharaj Krishan   (IND)
Kausz, István   (HUN)
Kauter, Christian   (SUI)
Kauth , Kathleen   (USA)
Kavan, Jirí   (CZE)
Kavanagh, Fergus   (AUS)
Kawabata, Shinichiro   (JPN)
Kawabe, Miho   (JPN)
Kawaguchi, Takao   (JPN)
Kawai, Toshinobu   (JPN)
Kawaishi, Tatsugo   (JPN)
Kawamoto, Evelyn   (USA)
Kawamura, Takeo   (JPN)
Kawasaki, Tsutomu   (JPN)
Kawase, Akiko   (JPN)
Kawatsu, Kentaro   (JPN)
Kawecki, Zdzislaw   (POL)
Kaya, Halil   (TUR)
Kayali, Ali   (TUR)
Kayode, Oluyemi   (NGR)
Kazakov, Alexei   (RUS)
Kazakov, Rustem   (URS)
Kazakov, Sergey   (RUS)
Kazakova, Oksana   (RUS)
Kazankina, Tatyana   (URS)
Kazanov, Milko   (BUL)
Kazantsev, Vladimir   (URS)
Kealoha, Pua   (USA)
Kealoha, Warren   (USA)
Keaser, Lloyd   (USA)
Kebede, Tsegay   (ETH)
Kedir, Mohammed   (ETH)
Kedyarov, Aleksandr   (URS)
Keeble, Ronald   (GBR)
Keeler, Kathryn   (USA)
Keene, Foxhall   (USA)
Keeping, Frank   (GBR)
Keetelaar, Henny   (NED)
Keflezighi, Mebrahtom   (USA)
Kegel, Oliver   (FRG)
Kegeris, Ray   (USA)
Keglovich, László   (HUN)
Kehle, Toni   (FRG)
Kehoe, Frank   (USA)
Kehrmann, Florian   (GER)
Keignaert, Jules   (FRA)
Keimig, Heinrich   (GER)
Keino, Kipchoge   (KEN)
Keita, Naman   (FRA)
Keiter, Hans   (GER)
Kékessy, Andrea   (HUN)
Kelbecheva, Siyka   (BUL)
Kelcone, Raul   (BEL)
Kelemen, Márta   (HUN)
Kelemen, Zoltán   (HUN)
Kelesidou, Anastasia   (GRE)
Keleti, Àgnes   (HUN)
Kellar, Becky   (CAN)
Kellenberger, Emil   (SUI)
Keller, Andreas   (FRG)
Keller, Carsten   (FRG)
Keller, Christian   (GER)
Keller, Erhard   (FRG)
Keller, Erwin   (GER)
Keller, Florian   (GER)
Keller, Franz   (FRG)
Keller, John   (USA)
Keller, Klete   (USA)
Keller, Natascha   (GER)
Keller, Tore   (SWE)
Kelley, Allen   (USA)
Kelley, Melvin   (USA)
Kellner, Gyula   (HUN)
Kellner, Paul   (GER)
Kellner, Rosa   (GER)
Kellner, Uwe   (GER)
Kelly,    (BRA)
Kelly, Barry   (AUS)
Kelly, Dan   (USA)
Kelly, Fred   (USA)
Kelly, Frederick   (GBR)
Kelly, Jack   (USA)
Kelly, Jamill   (USA)
Kelly, John   (USA)
Kelly, Margaret   (GBR)
Kelly, Michael   (USA)
Kelly, Shane   (AUS)
Kemasuode, Gloria   (NGR)
Kemboi, Ezekiel   (KEN)
Kemecsey, Imre   (HUN)
Kemkers, Gerard   (NED)
Kemmer, Heike   (GER)
Kemmer, Herbert   (GER)
Kemner, Caren   (USA)
Kemp, Jennifer   (USA)
Kemp, Johan   (FIN)
Kemp, Peter   (GBR)
Kempe, Carl   (SWE)
Kempe, Christophe   (FRA)
Kempe, Louis   (FRA)
Kempeneers, Félicien   (BEL)
Kempf, Hippolyte   (SUI)
Kempner, Patty   (USA)
Kemppainen, Marko   (FIN)
Kempster, Albert   (GBR)
Kemser, Franz   (FRG)
Kendall, Barbara   (NZL)
Kendall, Bruce   (NZL)
Kenéz, György   (HUN)
Kenion, J G   (GBR)
Kenkhuis, Johan   (NED)
Kenmotsu, Eizo   (JPN)
Kennedy, Angela   (AUS)
Kennedy, Courtney   (USA)
Kennedy, John   (USA)
Kennedy, Karol   (USA)
Kennedy, Peter   (USA)
Kennedy, Robert   (IRL)
Kennedy-Cochran-Patrick, Neil   (GBR)
Kennelly, Richard   (USA)
Kenney, Robert   (USA)
Kenny, Arturo   (ARG)
Kenny, Grant   (AUS)
Kenny, Jason   (GBR)
Kenteris, Konstantinos   (GRE)
Kephalas, Konstantinos   (GRE)
Kepka, J.P.   (USA)
Keppens, Raymond   (BEL)
Kerbiriou, Francis   (FRA)
Kerdemelidi, Valery   (URS)
Kerebel, Jean   (FRA)
Keresztes, Attila   (HUN)
Keresztes, Lajos   (HUN)
Keresztessy, József   (HUN)
Kerezov, Angel   (BUL)
Kerly, Sean   (GBR)
Kermer, Romy   (GDR)
Kern, Doug   (USA)
Kernen, Bruno   (SUI)
Kerr, George   (JAM)
Kerr, Harry   (ANZ)
Kerr, Jane   (CAN)
Kerr, John   (CAN)
Kerr, Robert   (CAN)
Kerr, S H   (CAN)
Kerrigan, Herbert   (USA)
Kerrigan, Nancy   (USA)
Kerry, Mark   (AUS)
Kersken, Hendrik   (NED)
Kersten, Dagmar   (GDR)
Kersten, Peter   (GDR)
Kertész, Alíz   (HUN)
Kertland, Douglas   (CAN)
Kéry, Anikó   (HUN)
Keserü, Alajos   (HUN)
Keserü, Ferenc   (HUN)
Keshen, Christine   (CAN)
Keskinen, Esa   (FIN)
Keßlau, Norbert   (FRG)
Kestenholz, Ueli   (SUI)
Ketashvili, Gela   (URS)
Ketchum, Dan   (USA)
Ketelä, Martti   (FIN)
Keter, Joseph   (KEN)
Ketoev, Georgy   (RUS)
Keulen-Deelstra, Atje   (NED)
Kevlian, Valentina   (BUL)
Kexin, He   (CHN)
Keyes, George   (NZL)
Kezhova, Eleonora   (BUL)
Kézi-Pethõ, Zsuzsanna   (HUN)
Khabareli, Shota   (URS)
Khabarova, Irina   (RUS)
Khabelov, Leri   (URS)
Khabibulin, Nikolai   (RUS)
Khabutdinov, Ravel   (URS)
Khadartsev, Makharbek   (URS)
Khadem Azghadi, Amir Reza   (IRI)
Khadpo, Vichairachanon   (THA)
Khadzhibekov, Artem   (RUS)
Khakhaleishvili, David   (URS)
Khalderos, Evangelos   (GRE)
Khalid, Muhammad   (PAK)
Kham, Alina   (URS)
Khamidulin, Pavel   (RUS)
Khamouttskikh, Vadim   (RUS)
Khamuttskikh, Vadim   (RUS)
Khan, Ahmed Sher   (BIN)
Khan, Ahsan Mohomed   (BIN)
Khan, Amir   (GBR)
Khan, Anwar Ahmad   (PAK)
Khan, Farhad Hassan   (PAK)
Khan, Feroze   (BIN)
Khan, Haneef   (PAK)
Khan, Samiulah   (PAK)
Khan, Shahid Ali   (PAK)
Khanavazov, Nurmagomed   (URS)
Kharchenko, Yury   (URS)
Kharin, Dmitry   (URS)
Kharin, Pavel   (URS)
Kharkov, Sergey   (URS)
Kharlamov, Valery   (URS)
Kharlan, Olga   (UKR)
Kharshiladze, Ramaz   (URS)
Khashbaatar, Tsagaanbaatar   (MGL)
Khasyanova, Elvira   (RUS)
Khatziioannidis, Georgios   (GRE)
Khatzipavlis, Ilias   (GRE)
Khergiani, Nestor   (GEO)
Khidiyatulin, Vagiz   (URS)
Khilko, Ekaterina   (UZB)
Khimich, Andrey   (URS)
Khisamutdinov, Shamil   (URS)
Khlebnikov, Sergey   (URS)
Khloptseva, Yelena   (URS)
